EUPONT_ID;KATEGORIA_ID;KATEGORIA;JOGOSULT;JIDOKORLAT;SZAKV_ID;KIINT_ID
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;86313;1
101919;3;Kijelölt intézmény;írhat;0;71457;37786657
100995;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786667
99428;7;Diabetológiai szakellátóhely;javasolhat és írhat;0;75387;1
99428;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54219;1
98839;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54235;1
103076;3;Kijelölt intézmény;írhat;0;71457;37786658
103069;6;Kijelölt intézmény szakorvosa;írhat;0;54273;1
99910;3;Kijelölt intézmény;írhat;0;71457;37786672
99434;5;Háziorvos;javaslatra írhat;12;1;1
99443;0;Megkötés nélkül;javasolhat és írhat;0;75401;1
103090;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37848570
101394;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54283;1
103086;3;Kijelölt intézmény;írhat;0;71457;37786642
103104;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54255;1
99906;3;Kijelölt intézmény;írhat;0;71457;37786654
99904;6;Kijelölt intézmény szakorvosa;írhat;0;54233;1
99465;7;Diabetológiai szakellátóhely;javasolhat és írhat;0;75387;1
98842;0;Megkötés nélkül;írhat;0;75390;1
103074;3;Kijelölt intézmény;írhat;0;71457;37786642
99920;3;Kijelölt intézmény;írhat;0;71457;37786631
99852;3;Kijelölt intézmény;írhat;0;71457;37786645
103081;3;Kijelölt intézmény;írhat;0;71457;37786645
98886;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54232;1
99430;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54235;1
99854;3;Kijelölt intézmény;írhat;0;71457;37786659
99851;0;Megkötés nélkül;javaslatra írhat;12;54233;1
103090;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786682
103093;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54263;1
103079;3;Kijelölt intézmény;írhat;0;71457;37786661
99436;0;Megkötés nélkül;javasolhat és írhat;0;75398;1
99502;0;Megkötés nélkül;javasolhat és írhat;0;75401;1
99854;3;Kijelölt intézmény;írhat;0;71457;37786672
103069;3;Kijelölt intézmény;írhat;0;54298;37786648
100974;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54216;1
98851;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54232;1
103085;3;Kijelölt intézmény;írhat;0;71457;37786642
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;86313;1
99447;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54219;1
101920;3;Kijelölt intézmény;írhat;0;71457;37786676
103096;8;Menopauza és osteoporózis járóbeteg-szakrendelés;javasolhat és írhat;0;54250;1
99852;3;Kijelölt intézmény;írhat;0;71457;37786686
98951;2;Járóbeteg szakrendelés;írhat;0;54246;1
99853;6;Kijelölt intézmény szakorvosa;írhat;0;86313;1
99478;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54286;1
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54217;1
98832;0;Megkötés nélkül;írhat;0;54242;1
99906;3;Kijelölt intézmény;írhat;0;71457;37786635
100995;3;Kijelölt intézmény;Nincs jogosultsága;0;71457;37786671
99910;3;Kijelölt intézmény;írhat;0;71457;37786658
99493;5;Háziorvos;javaslatra írhat;12;1;1
99853;3;Kijelölt intézmény;írhat;0;71457;37786686
99853;3;Kijelölt intézmény;írhat;0;71457;37786658
99440;0;Megkötés nélkül;javasolhat és írhat;0;75401;1
99853;3;Kijelölt intézmény;írhat;0;71457;37786651
99487;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54233;1
99440;5;Háziorvos;javaslatra írhat;12;1;1
103062;3;Kijelölt intézmény;írhat;0;71457;38567949
99899;0;Megkötés nélkül;javaslatra írhat;999;75398;1
103085;3;Kijelölt intézmény;írhat;0;71457;37786640
103079;3;Kijelölt intézmény;írhat;0;71457;37786684
99910;3;Kijelölt intézmény;írhat;0;71457;37786639
99488;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54233;1
99910;3;Kijelölt intézmény;írhat;0;71457;37786632
103074;3;Kijelölt intézmény;írhat;0;71457;37786651
99913;3;Kijelölt intézmény;írhat;0;71457;37786660
99479;5;Háziorvos;javaslatra írhat;12;1;1
98813;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75418;1
99292;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54252;1
103086;6;Kijelölt intézmény szakorvosa;írhat;0;86313;1
99291;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75438;1
103074;3;Kijelölt intézmény;írhat;0;71457;37786690
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54253;1
103077;0;Megkötés nélkül;javasolhat és írhat;0;75401;1
99444;0;Megkötés nélkül;javasolhat és írhat;0;54225;1
101395;3;Kijelölt intézmény;írhat;0;71457;37786646
99483;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54245;1
99523;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75427;1
103085;3;Kijelölt intézmény;írhat;0;71457;37786639
103062;3;Kijelölt intézmény;írhat;0;71457;37786673
101919;3;Kijelölt intézmény;írhat;0;71457;37786645
99862;3;Kijelölt intézmény;írhat;0;71457;37786686
99910;3;Kijelölt intézmény;írhat;0;71457;37786633
99906;3;Kijelölt intézmény;írhat;0;71457;1
99906;3;Kijelölt intézmény;írhat;0;71457;1
99899;0;Megkötés nélkül;javaslatra írhat;999;54219;1
99479;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75388;1
99428;5;Háziorvos;javaslatra írhat;12;1;1
99906;3;Kijelölt intézmény;írhat;0;71457;37786661
103074;3;Kijelölt intézmény;írhat;0;71457;37786653
103057;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54273;1
100972;3;Kijelölt intézmény;írhat;0;71457;37786640
101398;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54252;1
99527;5;Háziorvos;javaslatra írhat;12;1;1
99851;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786639
103094;8;Menopauza és osteoporózis járóbeteg-szakrendelés;javasolhat és írhat;0;54217;1
99461;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75387;1
100962;3;Kijelölt intézmény;írhat;0;71457;37786684
99851;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786681
98976;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54217;1
99511;0;Megkötés nélkül;írhat;0;54267;1
103076;3;Kijelölt intézmény;írhat;0;71457;37786645
98978;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54256;1
99851;6;Kijelölt intézmény szakorvosa;javasolhat és írhat;0;54223;1
99917;3;Kijelölt intézmény;írhat;0;71457;37786639
99899;0;Megkötés nélkül;javaslatra írhat;999;54255;1
99493;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54233;1
100962;3;Kijelölt intézmény;írhat;0;71457;37786631
99441;0;Megkötés nélkül;javasolhat és írhat;0;54242;1
103106;0;Megkötés nélkül;írhat;0;75438;1
99910;3;Kijelölt intézmény;írhat;0;71457;37786671
103079;3;Kijelölt intézmény;írhat;0;71457;37786690
103079;3;Kijelölt intézmény;írhat;0;71457;37786632
103069;3;Kijelölt intézmény;írhat;0;54298;37786633
100975;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54247;1
103061;3;Kijelölt intézmény;írhat;0;71457;37786673
98840;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54219;1
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54283;1
99465;7;Diabetológiai szakellátóhely;javasolhat és írhat;0;54217;1
99854;3;Kijelölt intézmény;írhat;0;71457;37786640
99919;3;Kijelölt intézmény;írhat;0;71457;37786646
101919;3;Kijelölt intézmény;írhat;0;71457;37786675
99862;6;Kijelölt intézmény szakorvosa;írhat;0;54233;1
103057;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54253;1
99493;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75387;1
103103;8;Menopauza és osteoporózis járóbeteg-szakrendelés;írhat;0;54250;1
101397;0;Megkötés nélkül;írhat;0;54255;1
99427;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75390;1
99447;5;Háziorvos;javaslatra írhat;12;1;1
99899;0;Megkötés nélkül;javaslatra írhat;999;75388;1
101395;3;Kijelölt intézmény;írhat;0;71457;37786686
99915;3;Kijelölt intézmény;írhat;0;71457;37786690
99913;3;Kijelölt intézmény;írhat;0;71457;37786642
103074;3;Kijelölt intézmény;írhat;0;71457;37786678
101919;3;Kijelölt intézmény;írhat;0;71457;37786658
100974;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54223;1
99904;3;Kijelölt intézmény;írhat;0;71457;37786631
101394;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54217;1
103093;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75437;1
103085;3;Kijelölt intézmény;írhat;0;71457;37786673
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75438;1
103076;6;Kijelölt intézmény szakorvosa;írhat;0;54281;1
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54233;1
103061;3;Kijelölt intézmény;írhat;0;71457;37786635
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75437;1
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54217;1
99445;5;Háziorvos;javaslatra írhat;12;1;1
99508;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54242;1
99917;3;Kijelölt intézmény;írhat;0;54281;1
99917;3;Kijelölt intézmény;írhat;0;71457;37786684
99922;3;Kijelölt intézmény;írhat;0;71457;37786690
103061;3;Kijelölt intézmény;írhat;0;71457;37786665
103086;3;Kijelölt intézmény;írhat;0;71457;37786672
99851;6;Kijelölt intézmény szakorvosa;javasolhat és írhat;0;54261;1
100972;3;Kijelölt intézmény;írhat;0;71457;37786642
99917;3;Kijelölt intézmény;írhat;0;71457;37786673
99508;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75401;1
98949;2;Járóbeteg szakrendelés;írhat;0;75437;1
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54273;1
103093;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75427;1
101919;3;Kijelölt intézmény;írhat;0;71457;37786648
99854;3;Kijelölt intézmény;írhat;0;71457;37786632
99915;3;Kijelölt intézmény;írhat;0;71457;37786686
98943;7;Diabetológiai szakellátóhely;írhat;0;54219;1
98809;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54247;1
99904;3;Kijelölt intézmény;írhat;0;71457;37786681
99435;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54263;1
103074;3;Kijelölt intézmény;írhat;0;71457;37786639
103103;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75419;1
99915;6;Kijelölt intézmény szakorvosa;írhat;0;86313;1
103090;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37848577
101397;5;Háziorvos;javaslatra írhat;12;1;1
101919;3;Kijelölt intézmény;írhat;0;71457;37786690
99451;0;Megkötés nélkül;írhat;0;54267;1
103096;5;Háziorvos;javaslatra írhat;12;1;1
100975;5;Háziorvos;javaslatra írhat;12;1;1
98949;2;Járóbeteg szakrendelés;írhat;0;54246;1
98820;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75418;1
99488;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54286;1
101919;3;Kijelölt intézmény;írhat;0;71457;37786661
103085;3;Kijelölt intézmény;írhat;0;71457;37786658
103062;3;Kijelölt intézmény;írhat;0;71457;37786658
99906;3;Kijelölt intézmény;írhat;0;71457;37786653
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54230;1
98937;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54237;1
99467;5;Háziorvos;javaslatra írhat;12;1;1
103081;3;Kijelölt intézmény;írhat;0;71457;37786667
98892;5;Háziorvos;írhat;0;1;1
99480;0;Megkötés nélkül;írhat;0;54235;1
99465;5;Háziorvos;javaslatra írhat;12;1;1
100974;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54235;1
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54250;1
99953;3;Kijelölt intézmény;írhat;0;71457;37786686
100972;3;Kijelölt intézmény;írhat;0;71457;37786657
99853;3;Kijelölt intézmény;írhat;0;71457;37786665
99293;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75418;1
99434;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54250;1
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54281;1
103081;3;Kijelölt intézmény;írhat;0;71457;37786683
99472;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75427;1
103062;0;Megkötés nélkül;írhat;0;71457;37786667
99488;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54235;1
103152;3;Kijelölt intézmény;írhat;0;54298;37786645
99923;3;Kijelölt intézmény;írhat;0;71457;37786639
99853;3;Kijelölt intézmény;írhat;0;71457;37786676
99485;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75419;1
99519;0;Megkötés nélkül;írhat;0;54286;1
99913;3;Kijelölt intézmény;írhat;0;71457;37786657
103076;3;Kijelölt intézmény;írhat;0;71457;37786690
99495;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54252;1
99854;3;Kijelölt intézmény;írhat;0;71457;37786633
103093;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54245;1
99441;0;Megkötés nélkül;javasolhat és írhat;0;54225;1
103162;3;Kijelölt intézmény;írhat;0;71457;37786639
99502;5;Háziorvos;javaslatra írhat;12;1;1
103076;3;Kijelölt intézmény;írhat;0;71457;37786642
103083;0;Megkötés nélkül;írhat;0;75387;1
100974;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54219;1
99493;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54230;1
99478;5;Háziorvos;javaslatra írhat;12;1;1
98883;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54247;1
99494;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54237;1
99444;0;Megkötés nélkül;javasolhat és írhat;0;54242;1
103092;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75437;1
101394;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54281;1
99291;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75402;1
101920;3;Kijelölt intézmény;írhat;0;71457;37786632
99853;3;Kijelölt intézmény;írhat;0;71457;37786657
98896;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54281;1
103061;3;Kijelölt intézmény;írhat;0;71457;37786633
98811;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54281;1
103079;3;Kijelölt intézmény;írhat;0;71457;37786648
99293;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54247;1
99854;3;Kijelölt intézmény;írhat;0;71457;37786661
99449;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54219;1
103089;3;Kijelölt intézmény;írhat;0;71457;37786659
99504;0;Megkötés nélkül;javasolhat és írhat;0;54242;1
103087;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54245;1
103083;5;Háziorvos;javaslatra írhat;12;1;1
103093;8;Menopauza és osteoporózis járóbeteg-szakrendelés;javasolhat és írhat;0;75387;1
103058;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786635
103076;3;Kijelölt intézmény;írhat;0;71457;37786665
99852;3;Kijelölt intézmény;írhat;0;71457;37786639
103106;5;Háziorvos;javaslatra írhat;12;1;1
99953;3;Kijelölt intézmény;írhat;0;71457;37786651
98808;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54281;1
99909;3;Kijelölt intézmény;írhat;0;71457;37786635
103061;3;Kijelölt intézmény;írhat;0;71457;37786686
99533;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54233;1
99853;3;Kijelölt intézmény;írhat;0;71457;37786659
99446;5;Háziorvos;javaslatra írhat;12;1;1
103057;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54281;1
100963;3;Kijelölt intézmény;írhat;0;71457;37786635
99450;5;Háziorvos;javaslatra írhat;12;1;1
99430;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54268;1
99909;3;Kijelölt intézmény;írhat;0;71457;37786657
103086;3;Kijelölt intézmény;írhat;0;71457;37786665
103058;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javaslatra írhat;4;54272;1
103085;3;Kijelölt intézmény;írhat;0;71457;37786643
99852;3;Kijelölt intézmény;írhat;0;71457;37786673
99523;5;Háziorvos;javaslatra írhat;12;1;1
99854;3;Kijelölt intézmény;írhat;0;71457;37786665
99909;3;Kijelölt intézmény;írhat;0;71457;37786658
99853;3;Kijelölt intézmény;írhat;0;71457;37786678
98904;0;Megkötés nélkül;írhat;0;54245;1
103086;3;Kijelölt intézmény;írhat;0;71457;37786693
99494;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;86313;1
99919;6;Kijelölt intézmény szakorvosa;írhat;0;54232;1
98822;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54247;1
99518;0;Megkötés nélkül;írhat;0;54248;1
100967;3;Kijelölt intézmény;írhat;0;71457;37786635
99901;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786658
99290;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54273;1
101920;3;Kijelölt intézmény;írhat;0;71457;37786633
103074;6;Kijelölt intézmény szakorvosa;írhat;0;54253;1
99862;3;Kijelölt intézmény;írhat;0;71457;37786639
100975;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54216;1
99465;7;Diabetológiai szakellátóhely;javasolhat és írhat;0;54219;1
99903;3;Kijelölt intézmény;írhat;0;71457;37786631
103074;3;Kijelölt intézmény;írhat;0;71457;37786673
103081;3;Kijelölt intézmény;írhat;0;71457;37786650
99913;6;Kijelölt intézmény szakorvosa;írhat;0;86313;1
103090;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37848575
100975;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54246;1
100967;3;Kijelölt intézmény;írhat;0;71457;37786658
99516;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;71457;1
99906;3;Kijelölt intézmény;írhat;0;71457;37786639
99457;0;Megkötés nélkül;javaslatra írhat;12;54242;1
99461;7;Diabetológiai szakellátóhely;javasolhat és írhat;0;75387;1
99301;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54219;1
98820;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54273;1
99913;3;Kijelölt intézmény;írhat;0;71457;37786690
101920;3;Kijelölt intézmény;írhat;0;71457;38199948
103081;3;Kijelölt intézmény;írhat;0;71457;37786665
99460;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54217;1
101920;3;Kijelölt intézmény;írhat;0;71457;37786690
100963;3;Kijelölt intézmény;írhat;0;71457;37786659
100995;3;Kijelölt intézmény;Nincs jogosultsága;0;71457;37786663
101397;0;Megkötés nélkül;írhat;0;54272;1
99906;3;Kijelölt intézmény;írhat;0;71457;37786675
98795;9;Fekvőbeteg gyógyintézeti háttérrel rendelkező járóbeteg szakr.;írhat;0;54247;1
103090;6;Kijelölt intézmény szakorvosa;javasolhat és írhat;0;54252;1
100973;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786633
98973;0;Megkötés nélkül;írhat;0;54218;1
99493;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54252;1
103061;3;Kijelölt intézmény;írhat;0;71457;37786680
99514;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54226;1
103079;3;Kijelölt intézmény;írhat;0;71457;37786662
98883;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54281;1
98980;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54252;1
103105;0;Megkötés nélkül;javasolhat és írhat;0;54255;1
103088;6;Kijelölt intézmény szakorvosa;írhat;0;86313;1
98939;10;Gyermek- és ifjúságpszichiátriai járóbeteg szakrendelés;írhat;0;54225;1
99852;3;Kijelölt intézmény;írhat;0;71457;37786681
103104;0;Megkötés nélkül;írhat;0;75405;1
99852;3;Kijelölt intézmény;írhat;0;71457;37786631
99923;3;Kijelölt intézmény;írhat;0;71457;37786657
101920;3;Kijelölt intézmény;írhat;0;71457;37786654
99853;3;Kijelölt intézmény;írhat;0;71457;37786672
103152;3;Kijelölt intézmény;írhat;0;54298;37786661
100962;3;Kijelölt intézmény;írhat;0;71457;37786671
103152;3;Kijelölt intézmény;írhat;0;54298;37786686
99446;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75390;1
103076;3;Kijelölt intézmény;írhat;0;71457;37786637
103162;3;Kijelölt intézmény;írhat;0;71457;37786657
103083;0;Megkötés nélkül;írhat;0;54233;1
99460;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;75387;1
99910;3;Kijelölt intézmény;írhat;0;71457;37786635
99494;1;Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54235;1
99917;3;Kijelölt intézmény;írhat;0;71457;37786661
103090;3;Kijelölt intézmény;javasolhat és írhat;0;71457;37786637
99914;6;Kijelölt intézmény szakorvosa;javasolhat és írhat;0;54286;1
103062;3;Kijelölt intézmény;írhat;0;71457;37786657
103083;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54264;1
98978;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75402;1
100962;3;Kijelölt intézmény;írhat;0;71457;37786673
99448;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54219;1
98980;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;75388;1
99902;3;Kijelölt intézmény;írhat;0;71457;37786631
103083;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;javasolhat és írhat;0;54235;1
99287;9;Fekvőbeteg gyógyintézeti háttérrel rendelkező járóbeteg szakr.;írhat;0;54273;1
101395;3;Kijelölt intézmény;írhat;0;71457;37786635
98820;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54281;1
103085;3;Kijelölt intézmény;írhat;0;71457;37786659
99440;0;Megkötés nélkül;javasolhat és írhat;0;75400;1
98790;5;Háziorvos;írhat;0;1;1
103074;3;Kijelölt intézmény;írhat;0;71457;37786665
99293;4;Járóbeteg szakrendelés/Fekvőbeteg gyógyintézet;írhat;0;54273;1
100995;3;Kijelölt intézmény;Nincs jogosultsága;0;71457;37786633
